,id,channel_name,title,keyword,published_at,VideoViews
1831,EmzUNY3CEbE,Daily Mail,Israeli forces blast Hamas terrorist RPG team with Merkava tanks and machine guns in Gaza streets,Gun,2023-11-13T13:31:37Z,1712819
1832,uxWYvofLAbs,Daily Mail,Israeli forces blast Hamas terrorists with rocket launchers and heavy machine gun fire in Gaza,Gun,2023-11-10T12:02:25Z,274793
1833,pqlXzL5QSrA,Daily Mail,Israeli forces in fierce gun battle with Hamas terrorist RPG team in Gaza streets,Gun,2023-11-09T13:00:49Z,2368899
1834,s1_fdtRD_tU,Daily Mail,Shocking moment motorist shoots dead two environmental protesters blocking a road,Shooting,2023-11-08T16:13:04Z,239323
1835,QlbEbuIpNNA,Daily Mail,IDF blow up buildings in Gaza to expose Hamas tunnels as ground troops attack with machine guns,Gun,2023-11-07T13:35:05Z,554701
1836,j10L2gTEr-4,Daily Mail,Ukraine soldier fires back after Russians shoot him in the chest during fierce gun battle in Bakhmut,Gun,2023-11-07T11:08:29Z,364238
1837,2ChupBvu4Rw,Daily Mail,Israeli tank shoots down two Hamas rockets with 'Trophy' defence system during an attack in Gaza,Shooting,2023-11-06T13:57:17Z,102883
1838,QT22MMb1sW8,Daily Mail,Exclusive: Muslim father's incredible escape from Hamas in Israel terror attacks,Terrorism,2023-11-03T16:00:30Z,185588
1839,mcXv-j3OLv4,Daily Mail,Israeli forces blast Hamas targets with Merkava tanks and machine guns in Gaza,Gun,2023-11-03T14:00:36Z,547040
1840,ZW55qqa89BU,Daily Mail,Israel frontline: Israeli refugees' escape from Hamas slaughter - will they ever be safe?,Refugee,2023-11-02T15:18:07Z,9856
1841,Rof1YxVmj8o,Daily Mail,Ukraine unveils robotic guns controlled by artificial intelligence to target Russians,Gun,2023-11-01T15:54:42Z,197047
1842,Ios_6iR2En4,Daily Mail,Ukrainian troops hide in trench shooting enemy FPV drones during Russian artillery barrage,Shooting,2023-10-31T12:40:49Z,185901
1843,k8-_S9CFbkA,Daily Mail,Hamas terrorists use tunnels to ambush Israeli troops near Erez border before engaging in gun battle,Gun,2023-10-31T11:08:11Z,383153
1844,oWisQWpwT_U,Daily Mail,Jerusalem stabbing attack: Israeli police shoot dead knifeman,Shooting,2023-10-30T11:43:00Z,19619
1845,UPuXyOZwORQ,Daily Mail,Lewiston shooting: Why did Robert Card massacre 22 people in Maine?,Shooting,2023-10-27T15:12:54Z,3896
1846,-Tp5CTH1qrw,Daily Mail,How a world war could start if Iran pushes Israel too far after terror attack,Terrorism,2023-10-27T11:19:29Z,212835
1847,sPjlpOOKOag,Daily Mail,Hero IDF commander sacrifices life to save Israelis during gun battle with Hamas militants,Gun,2023-10-27T11:00:12Z,227890
1848,u2PNFu7ShVs,Daily Mail,'I slid down the bowling alley and hid!' Survivor of Lewiston shooting tells of his escape,Shooting,2023-10-26T09:10:09Z,32275
1849,uS7VumQd8t0,Daily Mail,Ukraine blast Russian ground troops with converted anti-aircraft guns mounted on trucks in Bakhmut,Gun,2023-10-24T16:13:28Z,358742
1850,Nx0lCio6D2s,Daily Mail,Ukraine medic gets into gun battle and saves the lives of his comrades near Robotyne,Gun,2023-10-24T12:42:58Z,49929
1851,iX-dV4xuuHo,Daily Mail,Ukraine attack Russian soldiers in trenches with grenades and machine guns near Robotyne,Gun,2023-10-20T15:34:20Z,64717
1852,nxtPYjALhcM,Daily Mail,'You are not alone': Biden offers support to Israeli families caught in Hamas terror attacks,Terrorism,2023-10-18T15:33:45Z,2488
1853,OgoFuQZu_qg,Daily Mail,IDF shoot dead Hamas terrorist storming kibbutz in deadly terror attack,Terrorism,2023-10-17T10:05:20Z,216985
1854,OgoFuQZu_qg,Daily Mail,IDF shoot dead Hamas terrorist storming kibbutz in deadly terror attack,Shooting,2023-10-17T10:05:20Z,216985
1855,opiFn8J7PX8,Daily Mail,Close quarters gun battle: Ukrainian troops in shootout with Russian soldiers in narrow trench,Gun,2023-10-16T14:29:11Z,309398
1856,GkNYB0DayKo,Daily Mail,Israel Apache helicopters strike Hamas targets with chain gun and missiles,Gun,2023-10-16T12:20:00Z,1941099
1857,Hc4ZKPH01dQ,Daily Mail,Israel Navy takes out Hamas terrorists with grenades and machine guns after sinking boat,Gun,2023-10-15T13:30:11Z,1514702
1858,WHUjk3GJB-8,Daily Mail,Israel's elite Flotilla 13 unit storm Hamas stronghold near Gaza in fierce gun battle,Gun,2023-10-13T10:11:20Z,182183
1859,8bzNFUwNiug,Daily Mail,Hamas: The terror group bent on destroying Israel - and themselves,Terrorism,2023-10-12T16:40:30Z,3011845
1860,V-mkUULDhCo,Daily Mail,Israel's Iron Dome defence system shoots down Hamas rockets fired from Gaza,Shooting,2023-10-12T08:29:45Z,33571
1861,UeESNBsB8OY,Daily Mail,Hamas fighter engages in gun battle with Israeli soldiers as crowd cheer him on,Gun,2023-10-11T07:00:11Z,1917870
1862,ISU5WfEhvR8,Daily Mail,Israel attacks: HAMAS storm border in close quarters gun battle with IDF,Gun,2023-10-09T08:29:02Z,356008
1863,2jBMv5ZXz8A,Daily Mail,Ukraine jet ski commandos fire at Russian troops with heavy machine guns in Crimea,Gun,2023-10-06T09:00:04Z,7358
1864,riE3s_6M154,Daily Mail,14-year-old schoolboy arrested for allegedly shooting three people dead in Thailand shopping mall,Shooting,2023-10-03T15:36:49Z,94
1865,RN-1wMN2p3E,Daily Mail,14-year-old schoolboy arrested for allegedly shooting three people dead in Thailand shopping mall,Shooting,2023-10-03T14:18:02Z,103587
1866,1AuO0XlNheQ,Daily Mail,Fireball erupts over Oxford skyline in gas explosion caused by lightning strike,Gas,2023-10-03T12:28:56Z,138888
1867,OnAL5RHRw10,Daily Mail,Ukraine’s 80th Air Assault Brigade protect Klishchiivka with machine guns against Russian attack,Gun,2023-09-30T10:00:30Z,413301
1868,ZEMhebHZrzE,Daily Mail,Coma rape victim gives birth: The tragic events that unfolded at Hacienda Healthcare,Rape,2023-09-29T17:30:09Z,126068
1869,tEEt5AnEZ20,Daily Mail,Ukrainian forces storm Russian trench with rifles in fierce gun battle,Gun,2023-09-28T13:00:47Z,209028
1870,aAmZuXt4nlQ,Daily Mail,"'Being gay doesn't make you a refugee!' Andrew Pierce backs Braverman, slams Biden & UN asylum rules",Asylum,2023-09-26T16:00:00Z,7998
1871,H6yyAeeEmdo,Daily Mail,Ukraine soldiers rescue a wounded comrade while fighting off Russian troops with machine gun,Gun,2023-09-26T12:00:13Z,168332
1872,9tmSLg5FBnE,Daily Mail,Ukraine’s 3rd Assault Brigade attack enemy troops in fierce gun battle near Andriivka,Gun,2023-09-24T13:28:17Z,148534
1873,YptUSxBl8oU,Daily Mail,LIVE: King Charles visits a Paris flower market and Notre Dame,Market,2023-09-21T14:40:42Z,41762
1874,O92bsxHx0cI,Daily Mail,Alleged ‘alien autopsy’ in Mexico: CT scan unveiled body of 'non-human' was 'pregnant' when it died,Mexico,2023-09-19T12:29:33Z,73446
1875,WILTO-XGWzQ,Daily Mail,‘I voted for Brexit and I feel betrayed’ Andrew Pierce rages about government immigration LIES,Immigration,2023-09-12T16:00:19Z,8468
1876,AYhaxr2qmZg,Daily Mail,Ukraine's Assault Brigade attack Russian trenches at sunrise in close-quarters gun battle,Gun,2023-09-12T11:19:38Z,615212
1877,xVPd8AYESVs,Daily Mail,Daniel Khalife: The terror suspect apprehended after 72 hour manhunt after escaping prison,Terrorism,2023-09-11T09:43:18Z,174878
1878,1zWDktecTv0,Daily Mail,LIVE: Gun Salutes to mark the anniversary of King Charles' accession,Gun,2023-09-09T00:42:00Z,4128
1879,9R42b1xJLa0,Daily Mail,This annual tradition in Spain looks extremely painful!,Extremism,2023-09-08T11:09:51Z,52538
1880,zHk3E3YdO3s,Daily Mail,LIVE: Gun Salutes to mark the anniversary of King Charles' accession,Gun,2023-09-08T10:44:50Z,7342
1881,3xI2T-dVbXU,Daily Mail,'Got him!': Ukrainian troops shoot enemy helicopter out of the sky near Robotyne,Shooting,2023-09-07T10:50:57Z,745036
1882,rvNB0JPdAsM,Daily Mail,Moment Russian troops blow up Ukraine market in Donetsk killing 16 people,Market,2023-09-06T13:42:03Z,15256
1883,3_9N-v7peR8,Daily Mail,Moment stowaway jumps Mexico airport fence and hides in plane's landing gear,Mexico,2023-09-06T10:25:23Z,5474
1884,4D9wcbJoGkA,Daily Mail,'I've got kids to feed!': Furious commuters confront climate activists in Washing DC,Climate,2023-08-29T14:51:01Z,504901
1885,sH0cfmHR5AQ,Daily Mail,Ukrainian soldiers use grenades and sub-machine guns to clear Russian trenches near Novopokrovka,Gun,2023-08-28T12:15:04Z,77874
1886,as0TybNMo7E,Daily Mail,Extreme storms batter Majorca: Holidaymakers get battered by 75mph winds,Extremism,2023-08-28T11:15:00Z,37324
1887,X4UooV8dYqY,Daily Mail,Total chaos as under-fire Russian tanks accidentally shoot at each other,Shooting,2023-08-22T10:25:19Z,105206
1888,JOKfXns2FPQ,Daily Mail,Shocking: Sailors shoot at killer whales from boat in Strait of Gibraltar,Shooting,2023-08-21T12:15:03Z,5642
1889,azOUsp0zqlI,Daily Mail,Shocking CCTV footage of deadly shooting in Iran leaving one dead and several injured,Shooting,2023-08-14T11:15:01Z,8815
1890,KpD_4BN8HNo,Daily Mail,Ukraine National Guard soldiers fight off Russian assault in heavy gun battle,Gun,2023-08-08T17:00:10Z,16732
1891,0W3UySvLqrg,Daily Mail,Migrants cross US border from Mexico by fording Rio Grande River in Texas in drone footage,Mexico,2023-08-07T16:08:03Z,12887
1892,eqviBRv4DI8,Daily Mail,Cyclist confronts driver sat in traffic who appears to be doing laughing gas,Gas,2023-08-02T11:03:22Z,8688
1893,W28mfsJ1zzw,Daily Mail,‘Shut your mouth!’: Moment Australian senator melts down at climate sceptic politician,Climate,2023-08-02T09:04:31Z,3362
1894,ArTkIZfxi10,Daily Mail,Rogue immigration lawyers exposed: How Daily Mail unmasked asylum fakers,Immigration,2023-07-28T16:48:31Z,42212
1895,6u9493yOsl8,Daily Mail,Ukraine special forces ambush and capture Russian soldiers after heavy gun battle,Gun,2023-07-27T14:46:23Z,2050697
1896,UE9T6kfgWjQ,Daily Mail,Ukraine special forces attack Russian-held island on speed boats with heavy machine guns,Gun,2023-07-14T15:49:27Z,133094
1897,7hI26RFHVpg,Daily Mail,Israeli forces in gun battle with Palestinians in West Bank as death toll keeps climbing,Gun,2023-07-05T08:45:37Z,8079548
1898,w-RHjnbEm94,Daily Mail,Ukraine special forces engage in brutal grenade and gun battle and met with heavy resistance,Gun,2023-07-01T10:00:42Z,1201988
1899,pcTN_jRjvVM,Daily Mail,France riots surge and lead to 600 arrests after police shoot teen dead,Shooting,2023-06-30T09:12:39Z,54998
1900,mZ0ylReHQlk,Daily Mail,LIVE: UK Home Sec Suella Braverman reacts to Court of Appeal Rwanda asylum scheme ruling,Asylum,2023-06-29T16:40:21Z,6903
1901,KvLQDRc6KFo,Daily Mail,'Witness box not a soap box': Sturgeon slammed for Brexit rant during Covid Inquiry,Covid,2023-06-29T14:17:25Z,17587
1902,k1KUKM92BUo,Daily Mail,Moment Ukraine soldier shoots down Russian fighter jet with missile,Shooting,2023-06-29T12:00:38Z,149317
1903,e2YirQAoTYw,Daily Mail,France riots escalate as second night of unrest passes after police shoots teen dead,Shooting,2023-06-29T10:38:34Z,16181
1904,_95SNvMUm88,Daily Mail,LIVE: PMQs today - Rishi Sunak and Keir Starmer face off amid inflation crisis,Inflation,2023-06-28T13:19:22Z,8086
1905,h95wO3lqbsk,Daily Mail,LIVE: Matt Hancock to speak at the UK COVID Inquiry,Covid,2023-06-27T20:04:08Z,44533
1906,imMxZZ7xu4M,Daily Mail,Murderer punches his attorney after being sentenced to death for brutal rape and killing of girl,Rape,2023-06-27T08:41:01Z,745966
1907,MGJYRzQUN1s,Daily Mail,LIVE: Chief Exec of UKHSA Jenny Harries to speak at the UK COVID Inquiry,Covid,2023-06-26T17:18:29Z,7881
1908,n7_NvPsLnFA,Daily Mail,Wagner soldiers shoot down Russian plane during attempted coup,Shooting,2023-06-26T08:49:37Z,343541
1909,l1644lVHAE4,Daily Mail,Hero Ukrainian special forces rescue soldier from gun battle,Gun,2023-06-25T15:00:36Z,82500
1910,6KlMrW-AN1I,Daily Mail,LIVE: Patrick Vallance speaks at the UK's COVID Inquiry,Covid,2023-06-23T04:32:55Z,47023
1911,IqwrczJjtxE,Daily Mail,"LIVE: Chris Whitty, Patrick Vallance speak at the UK's COVID Inquiry",Covid,2023-06-22T22:44:27Z,14164
1912,cRa3mYk7Sfs,Daily Mail,"UK interest rate rise: What does it mean for you, inflation and mortgage rates?",Inflation,2023-06-22T11:03:53Z,10130
1913,qj8Z0YempXY,Daily Mail,UK inflation explained: Will inflation get worse and what can be done about it?,Inflation,2023-06-21T19:45:02Z,1167
1914,WYqvr7paYEw,Daily Mail,"LIVE: Gas explosion occurs in Paris, buildings on fire",Gas,2023-06-21T18:52:06Z,45880
1915,Z8JzKFtxmak,Daily Mail,Andrew Tate addresses the press on his recent rape & human trafficking charges,Rape,2023-06-21T15:50:54Z,61006
1916,u4m-USiJFKA,Daily Mail,LIVE: PMQs today - Rishi Sunak and Keir Starmer face off amid 8.7% inflation,Inflation,2023-06-21T12:25:06Z,9032
1917,ukKYdIe_MbU,Daily Mail,‘Are you a rapist?’ Andrew Tate and brother Tristan in court amid rape and human trafficking charges,Rape,2023-06-21T10:07:35Z,32714
1918,S2q7xtvb8-Q,Daily Mail,'Too much time spent preparing for flu' Cameron questions government during COVID inquiry,Covid,2023-06-19T16:08:56Z,858
1919,OoiieqpVdnw,Daily Mail,Andrew Tate's rape accuser tells her story,Rape,2023-06-16T17:15:01Z,144763
1920,ff8xHrbfCnw,Daily Mail,France knife attack: Syrian refugee stabs four children in Annecy,Refugee,2023-06-08T15:45:03Z,491681
1921,dtGTWXa37dk,Daily Mail,LIVE: UK Covid Inquiry holds third preliminary hearing amid Boris Johnson WhatsApp row,Covid,2023-06-06T16:51:52Z,3989
1922,RNu5dQeRXIw,Daily Mail,Ukrainian soldiers open fire with machine guns on Russian trenches in Bakhmut POV footage,Gun,2023-06-06T11:15:02Z,353336
1923,XeQpfNlsZ5k,Daily Mail,Cabinet Office to fight Covid inquiry in court over Boris Johnson WhatsApp messages,Covid,2023-06-02T09:42:50Z,48891
1924,CXTvn6Gh21Q,Daily Mail,‘Furious!’ Andrew Pierce reveals Boris Johnson reaction to new Covid probe,Covid,2023-05-25T09:11:38Z,98188
1925,wx8D1mDBU6A,Daily Mail,Ukraine shoots down six 'unstoppable' hypersonic missiles as Russia hits Kyiv,Shooting,2023-05-16T15:14:28Z,172342
1926,C-qvhcJCs58,Daily Mail,Title 42: Sen Ted Cruz blasts Joe Biden for 'invasion' of illegal immigrants at Texas border,Immigration,2023-05-12T10:15:00Z,3681
1927,xOI9wfMRkXU,Daily Mail,Moment thugs who murdered Afghan refugee jailed for total of 45 years,Refugee,2023-05-10T14:06:21Z,3272
1928,LFfFZaMb6PA,Daily Mail,Texas shooting: Multiple shoppers killed in mass shooting at Dallas mall,Shooting,2023-05-07T11:25:21Z,19776
1929,6Fh-0QzrMDU,Daily Mail,Surprise moment Ukraine shoots down malfunctioning drone over Kyiv,Shooting,2023-05-05T10:06:23Z,15985
1930,fC9MK9_GuSA,Daily Mail,Texas neighbour shooting: Police arrest suspect who killed five people,Shooting,2023-05-03T13:11:44Z,355
1931,5uxlWd_WxfE,Daily Mail,‘Annual bill to heat his swimming pool’: Keir Starmer grills Rishi Sunak over inflation in PMQs,Inflation,2023-05-03T12:52:20Z,3423
1932,H41JalyrOQU,Daily Mail,Russians flee in terror after Ukraine destroys BMP tank with anti-tank missiles in Donetsk,Terrorism,2023-04-25T15:15:02Z,551619
1933,D6W4Tbh8LkY,Daily Mail,Louisville shooting: Did CTE turn this All-American high school basketball star into a mass shooter?,Shooting,2023-04-18T13:32:06Z,6398
1934,T0UaCU2VFEA,Daily Mail,"Alabama shooting: Four dead, 28 injured at birthday shooting in Dadeville",Shooting,2023-04-17T09:42:19Z,43770
1935,44U7TE04bJ8,Daily Mail,'Didn't make it': Emotional Kentucky Governor reveals two friends were killed in Louisville shooting,Shooting,2023-04-11T08:41:59Z,7493
1936,naJCeBMiEdU,Daily Mail,Kentucky shooting: Five people dead says Louisville police,Shooting,2023-04-10T16:05:54Z,815
1937,Js1eQPeoQmk,Daily Mail,Kentucky shooting: Mass casualty incident by shooter at Louisville bank,Shooting,2023-04-10T14:21:45Z,17084
1938,PsoRsN94Je0,Daily Mail,Nashville school shooting: Hero cop who took down Audrey Hale relives moment,Shooting,2023-04-06T08:22:12Z,1720
1939,dMtL7Au0h_I,Daily Mail,Ohio man walks up to cop and admits to shooting female friend,Shooting,2023-04-05T19:15:01Z,45442
1940,65emDXaEiz0,Daily Mail,Moment police swoop on Genesis Market suspect in global Operation Cookie Monster,Market,2023-04-05T16:57:12Z,9906
1941,AUv7R671EwU,Daily Mail,Suella Braverman insists Rwanda a 'safe country' for migrants despite shootings in 2018,Shooting,2023-04-03T10:15:01Z,1207
1942,GovQorGlp7Y,Daily Mail,Cambridgeshire shooting: Police say a custody battle is an 'active line of inquiry',Shooting,2023-03-30T18:46:28Z,920
1943,TiP2FhECs1k,Daily Mail,Cambridge shooting: Police arrest three men after two men shot dead,Shooting,2023-03-30T14:15:02Z,1412
1944,1I_Fw74y-8k,Daily Mail,'Children are dying!' Furious Democrat confronts Republican colleague over Nashville school shooting,Shooting,2023-03-30T09:45:00Z,1374
1945,gdLSJINNKlg,Daily Mail,Tories issue legal threat over plans to house asylum seekers at military bases,Asylum,2023-03-29T19:47:37Z,1516
1946,aq_yHkRzaqA,Daily Mail,Military bases to house 'thousands' of migrants says immigration minister Robert Jenrick,Immigration,2023-03-29T16:15:00Z,7223
1947,hBDpJAMRj_U,Daily Mail,Nashville school shooting: Audrey Hale and the making of a school shooter,Shooting,2023-03-29T15:00:49Z,685965
1948,3VpeEF1hjek,Daily Mail,Joe Biden says 'we need to act' on guns following Nashville school shooting,Gun,2023-03-29T13:15:00Z,1407
1949,C0VYn73KFrk,Daily Mail,Nashville school shooting: Joe Biden calls for assault weapons ban,Shooting,2023-03-28T19:41:13Z,330
1950,94kGH--YfEM,Daily Mail,Paris protesters kick around tear gas cannisters fired by police,Gas,2023-03-28T19:15:00Z,3853
1951,zUuYDpgrg_0,Daily Mail,Nashville school shooting: Bystander interrupts live broadcast,Shooting,2023-03-28T18:15:02Z,1252
1952,szobJGvDSZk,Daily Mail,MI5 raises Northern Ireland terror threat level to 'severe',Terrorism,2023-03-28T14:49:30Z,730
1953,ZRxusbmg8ho,Daily Mail,Joe Biden on Nashville school shooting: 'A family's worst nightmare',Shooting,2023-03-28T12:15:04Z,447
1954,sBB_EYU9YJc,Daily Mail,Nashville shooting: Police identify school shooter as Audrey Hale,Shooting,2023-03-28T10:15:05Z,563
1955,EmmJHjVOO-I,Daily Mail,Nashville school shooting: CCTV footage of Audrey Hale before attack,Shooting,2023-03-28T09:15:00Z,129680
1956,uyPnO6rQqRA,Daily Mail,Nashville school shooting: Police reports death of seven,Shooting,2023-03-27T19:51:03Z,2982
1957,E_1X4Zi0jl0,Daily Mail,Nitrous Oxide: Laughing gas to be banned in crackdown on anti-social behaviour,Gas,2023-03-26T18:46:56Z,1119
1958,LohK0pnqyW8,Daily Mail,UK inflation shoots up as vegetable shortages push up food prices,Shooting,2023-03-22T20:15:01Z,350
1959,LohK0pnqyW8,Daily Mail,UK inflation shoots up as vegetable shortages push up food prices,Inflation,2023-03-22T20:15:01Z,350
1960,y6jiPqin2Yc,Daily Mail,"'The climate timebomb is ticking,' according to IPCC reports",Climate,2023-03-20T20:38:18Z,588
1961,2z-ROR4dsZU,Daily Mail,Ed Davey: Tear down trade barriers with Europe to boost economy,Economy,2023-03-19T17:40:44Z,299
1962,kOfw-knry9Y,Daily Mail,Suella Braverman making plans to deport migrants to Rwanda by summer,Deportation,2023-03-19T12:13:08Z,819
1963,6ORU_pbyTpk,Daily Mail,Joe Biden announces tougher background checks for gun buyers,Gun,2023-03-15T14:15:00Z,133
1964,azNEi6-vmeY,Daily Mail,Suella Braverman deportation focus is 'adult men under the age of 40',Deportation,2023-03-14T18:15:01Z,483
1965,-hJjNEDErts,Daily Mail,Suella Braverman blasts ‘out of touch lefties’ for immigration policy backlash,Immigration,2023-03-14T11:15:00Z,1639
1966,GIsL0cmt1cw,Daily Mail,"UK Extreme weather: Met Office issues yellow warning for ice, snow and wind",Extremism,2023-03-14T09:15:00Z,2088
1967,__km0pBs8SQ,Daily Mail,Germany shooting: 'Hamburg shooter's motives remain unknown' says State Security,Shooting,2023-03-10T19:15:01Z,9785
1968,wFHZaXFXjyA,Daily Mail,Extreme weather: Cars stranded on motorway as M62 brought to standstill from heavy snow,Extremism,2023-03-10T16:15:02Z,981
1969,rAUhZGSRN7g,Daily Mail,Impending recession less likely with UK economy growing again,Economy,2023-03-10T15:15:03Z,411
1970,LO6Y9qMXJhI,Daily Mail,Extreme weather: Snowstorms to hit UK after coldest night of the year,Extremism,2023-03-09T19:15:00Z,394
1971,3LOthw3OsWU,Daily Mail,‘Do you regret the tweet?’: Gary Lineker addresses immigration policy criticism,Immigration,2023-03-09T12:15:00Z,1082
1972,gXN3uGn3fhg,Daily Mail,Gary Lineker comments on immigration are 'not acceptable' says Downing Street,Immigration,2023-03-09T11:15:03Z,8375
1973,a703GzJlt3A,Daily Mail,Extreme weather: UK blanketed in snow after coldest night of the year,Extremism,2023-03-08T19:15:01Z,1198
1974,XuFQ1ibvDn0,Daily Mail,Rishi Sunak vs Keir Starmer: Furious exchange over illegal immigration,Immigration,2023-03-08T13:15:01Z,1125765
1975,siXOLZRfKvY,Daily Mail,Illegal immigrants 'can't stay': Rishi Sunak launches 'Stop the boats' campaign,Immigration,2023-03-08T12:15:04Z,8471
1976,-LpNA0XIQFc,Daily Mail,Rishi Sunak vows to deport all illegal immigrants saying he is 'up for the fight',Immigration,2023-03-08T10:15:00Z,1037
1977,jtWKxQntt4Q,Daily Mail,Extreme UK weather: Met Office warns freezing temperatures and thick snow,Extremism,2023-03-08T09:00:34Z,15119
1978,pb33UoZ-YfE,Daily Mail,'Groundhog day': Suella Braverman chastised for illegal immigration Bill,Immigration,2023-03-08T08:15:03Z,886
1979,LU6UKjknBOE,Daily Mail,Extreme UK weather: Coldest night of the year expected on Tuesday,Extremism,2023-03-07T10:15:01Z,437
